"DL ID","CSQ Level","Device Sr No.",KWh,KVAh,"MD KW",UOM,"MD KVA","Instant Cum KWh","Instant R_KW","Instant Y_KW","Instant B_KW","Instant Cum KVA","Instant R_KVA","Instant Y_KVA","Instant B_KVA","Max Demand Time","R Voltage","Y Voltage","B Voltage","R Current","Y Current","B Current",R_PF,Y_PF,B_PF,cumm_PF,"Error Reason","DL Time","Meter Time",Frequency,"Device Status",Meter_ct_mf,"System Time"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24720.54,25559.24,MWh,0,0,0.39,0.39,0,0,0.39,0,0,,6854,6848,6802,20.85,18.27,18.35,0.98,0.97,1,0.98,Success,"2024-04-06 23:55:25.0",,49.97,P,1,"2024-04-06 23:55:25.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24720.53,25559.23,MWh,0,0,0.45,0.45,0,0,0.45,0,0,,6847,6842,6796,23.74,21.86,21.22,0.97,0.96,0.98,0.97,Success,"2024-04-06 23:54:24.0",,49.97,P,1,"2024-04-06 23:54:24.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24720.52,25559.22,MWh,0,0,0.47,0.47,0,0,0.47,0,0,,6851,6843,6801,25.41,23.07,22.12,0.97,0.96,0.98,0.97,Success,"2024-04-06 23:53:25.0",,49.96,P,1,"2024-04-06 23:53:25.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24720.51,25559.21,MWh,0,0,0.47,0.47,0,0,0.47,0,0,,6855,6843,6803,25.16,22.84,21.94,0.98,0.96,0.98,0.97,Success,"2024-04-06 23:52:24.0",,49.98,P,1,"2024-04-06 23:52:24.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24720.51,25559.2,MWh,0,0,0.47,0.47,0,0,0.47,0,0,,6853,6841,6801,25.21,23.31,22.37,0.98,0.96,0.98,0.97,Success,"2024-04-06 23:51:25.0",,49.98,P,1,"2024-04-06 23:51:25.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24720.5,25559.2,MWh,0,0,0.53,0.53,0,0,0.53,0,0,,6846,6836,6793,28.01,25.76,24.88,0.98,0.97,0.98,0.98,Success,"2024-04-06 23:50:24.0",,49.99,P,1,"2024-04-06 23:50:24.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24720.49,25559.19,MWh,0,0,0.53,0.53,0,0,0.53,0,0,,6844,6834,6793,28.01,25.67,24.7,0.98,0.98,-1,0.98,Success,"2024-04-06 23:49:25.0",,49.98,P,1,"2024-04-06 23:49:25.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24720.48,25559.18,MWh,0,0,0.53,0.53,0,0,0.53,0,0,,6844,6839,6793,27.88,26.17,24.96,0.98,0.98,0.98,0.98,Success,"2024-04-06 23:48:25.0",,49.97,P,1,"2024-04-06 23:48:25.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24720.47,25559.17,MWh,0,0,0.53,0.53,0,0,0.53,0,0,,6840,6834,6791,28.18,25.75,25.28,0.98,0.98,0.98,0.98,Success,"2024-04-06 23:47:25.0",,49.98,P,1,"2024-04-06 23:47:25.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24720.46,25559.16,MWh,0,0,0.54,0.54,0,0,0.54,0,0,,6844,6837,6796,29.06,26.65,25.81,0.98,0.97,0.98,0.98,Success,"2024-04-06 23:46:25.0",,50.01,P,1,"2024-04-06 23:46:25.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24720.45,25559.15,MWh,0,0,0.51,0.51,0,0,0.51,0,0,,6854,6847,6805,26.91,24.4,23.75,0.98,0.97,0.98,0.98,Success,"2024-04-06 23:45:25.0",,50.03,P,1,"2024-04-06 23:45:25.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24720.45,25559.14,MWh,0,0,0.55,0.55,0,0,0.55,0,0,,6838,6834,6790,29.09,27.02,26.31,0.98,0.97,0.98,0.98,Success,"2024-04-06 23:44:24.0",,49.99,P,1,"2024-04-06 23:44:24.0"
35-30-37-37-32-37-32-38-33-38,22,UPP47423,24720.43,25559.13,MWh,0,0,0.53,0.53,0,0,0.53,0,0,,6836,6826,6786,28.33,25.51,25.32,0.98,0.97,0.98,0.98,Success,"2024-04-06 23:43:24.0",,50,P,1,"2024-04-06 23:43:24.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24720.43,25559.13,MWh,0,0,0.54,0.54,0,0,0.54,0,0,,6843,6834,6791,28.62,25.89,25.36,0.98,0.97,0.98,0.98,Success,"2024-04-06 23:42:24.0",,50.02,P,1,"2024-04-06 23:42:24.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24720.42,25559.12,MWh,0,0,0.54,0.54,0,0,0.54,0,0,,6835,6826,6787,29.23,26.55,26.11,0.98,0.96,0.98,0.98,Success,"2024-04-06 23:41:25.0",,50.01,P,1,"2024-04-06 23:41:25.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24720.41,25559.1,MWh,0,0,0.54,0.54,0,0,0.54,0,0,,6849,6837,6799,28.6,25.94,25.61,0.98,0.98,-1,0.98,Success,"2024-04-06 23:40:25.0",,50.01,P,1,"2024-04-06 23:40:25.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24720.4,25559.1,MWh,0,0,0.53,0.53,0,0,0.53,0,0,,6846,6837,6798,28.17,25.37,24.84,0.98,0.97,0.98,0.98,Success,"2024-04-06 23:39:25.0",,50.01,P,1,"2024-04-06 23:39:25.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24720.39,25559.09,MWh,0,0,0.4,0.4,0,0,0.4,0,0,,6833,6824,6785,21.93,19.06,18.78,0.97,0.96,0.98,0.97,Success,"2024-04-06 23:38:24.0",,49.97,P,1,"2024-04-06 23:38:24.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24720.39,25559.08,MWh,0,0,0.4,0.4,0,0,0.4,0,0,,6840,6830,6789,22.02,19.28,18.88,0.97,0.95,0.98,0.97,Success,"2024-04-06 23:37:24.0",,49.98,P,1,"2024-04-06 23:37:24.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24720.38,25559.08,MWh,0,0,0.4,0.4,0,0,0.4,0,0,,6831,6824,6783,22.01,19.1,18.89,0.97,0.95,0.98,0.96,Success,"2024-04-06 23:36:24.0",,49.98,P,1,"2024-04-06 23:36:24.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24720.38,25559.07,MWh,0,0,0.35,0.35,0,0,0.35,0,0,,6835,6824,6785,20.13,17.18,16.59,0.96,0.94,0.98,0.96,Success,"2024-04-06 23:35:24.0",,49.96,P,1,"2024-04-06 23:35:24.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24720.37,25559.07,MWh,0,0,0.31,0.31,0,0,0.31,0,0,,6828,6821,6780,17.99,15.43,14.98,0.98,0.96,-1,0.98,Success,"2024-04-06 23:34:24.0",,49.95,P,1,"2024-04-06 23:34:24.0"
35-30-37-37-32-37-32-38-33-38,22,UPP47423,24720.36,25559.06,MWh,0,0,0.29,0.29,0,0,0.29,0,0,,6838,6830,6788,16.92,14.14,13.84,0.95,0.9,0.96,0.95,Success,"2024-04-06 23:33:24.0",,49.92,P,1,"2024-04-06 23:33:24.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24720.36,25559.06,MWh,0,0,0.24,0.24,0,0,0.24,0,0,,6835,6827,6785,14.49,11.89,11.66,0.94,0.89,0.96,0.93,Success,"2024-04-06 23:32:24.0",,49.97,P,1,"2024-04-06 23:32:24.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24720.35,25559.05,MWh,0,0,0.24,0.24,0,0,0.24,0,0,,6834,6826,6785,13.76,11.36,11.45,0.96,0.94,0.98,0.96,Success,"2024-04-06 23:31:24.0",,50.01,P,1,"2024-04-06 23:31:24.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24720.35,25559.04,MWh,0,0,0.36,0.36,0,0,0.36,0,0,,6832,6824,6785,19.73,17.13,17.54,0.97,0.96,0.98,0.97,Success,"2024-04-06 23:30:24.0",,49.99,P,1,"2024-04-06 23:30:24.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24720.34,25559.04,MWh,0,0,0.35,0.35,0,0,0.35,0,0,,6843,6836,6790,19.73,16.75,16.97,0.97,0.96,0.98,0.97,Success,"2024-04-06 23:29:24.0",,49.98,P,1,"2024-04-06 23:29:24.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24720.34,25559.03,MWh,0,0,0.37,0.37,0,0,0.37,0,0,,6837,6831,6788,19.94,17.41,17.73,0.97,0.96,0.98,0.97,Success,"2024-04-06 23:28:25.0",,49.99,P,1,"2024-04-06 23:28:25.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24720.33,25559.03,MWh,0,0,0.32,0.32,0,0,0.32,0,0,,6839,6834,6787,17.9,15.33,15.57,0.98,0.96,1,0.98,Success,"2024-04-06 23:27:25.0",,49.95,P,1,"2024-04-06 23:27:25.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24720.33,25559.02,MWh,0,0,0.35,0.35,0,0,0.35,0,0,,6840,6834,6789,19.44,16.78,16.75,0.97,0.96,0.98,0.97,Success,"2024-04-06 23:26:24.0",,49.99,P,1,"2024-04-06 23:26:24.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24720.32,25559.01,MWh,0,0,0.36,0.36,0,0,0.36,0,0,,6832,6826,6781,19.84,16.98,17.04,0.96,0.95,0.98,0.96,Success,"2024-04-06 23:25:24.0",,49.99,P,1,"2024-04-06 23:25:24.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24720.31,25559.01,MWh,0,0,0.36,0.36,0,0,0.36,0,0,,6837,6830,6784,19.87,17.28,17.2,0.97,0.96,0.98,0.97,Success,"2024-04-06 23:24:24.0",,49.99,P,1,"2024-04-06 23:24:24.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24720.31,25559,MWh,0,0,0.46,0.46,0,0,0.46,0,0,,6830,6823,6780,24.7,21.82,21.64,0.98,0.97,-1,0.98,Success,"2024-04-06 23:23:24.0",,50.01,P,1,"2024-04-06 23:23:24.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24720.3,25558.99,MWh,0,0,0.48,0.48,0,0,0.48,0,0,,6833,6825,6783,26.01,22.73,22.88,0.98,0.97,0.98,0.98,Success,"2024-04-06 23:22:24.0",,50,P,1,"2024-04-06 23:22:24.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24720.29,25558.99,MWh,0,0,0.5,0.5,0,0,0.5,0,0,,6825,6819,6774,26.69,23.91,23.57,0.98,0.98,-1,0.98,Success,"2024-04-06 23:21:24.0",,50.03,P,1,"2024-04-06 23:21:24.0"
35-30-37-37-32-37-32-38-33-38,22,UPP47423,24720.28,25558.98,MWh,0,0,0.49,0.49,0,0,0.49,0,0,,6827,6818,6775,26.67,23.64,23.5,0.98,0.97,0.98,0.98,Success,"2024-04-06 23:20:24.0",,49.95,P,1,"2024-04-06 23:20:24.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24720.27,25558.97,MWh,0,0,0.5,0.5,0,0,0.5,0,0,,6818,6810,6768,27.02,23.99,23.74,0.98,0.98,1,0.98,Success,"2024-04-06 23:19:24.0",,49.96,P,1,"2024-04-06 23:19:24.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24720.27,25558.96,MWh,0,0,0.51,0.51,0,0,0.51,0,0,,6821,6817,6772,27.16,24.62,24.19,0.98,0.97,0.98,0.98,Success,"2024-04-06 23:18:24.0",,49.94,P,1,"2024-04-06 23:18:24.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24720.26,25558.95,MWh,0,0,0.53,0.53,0,0,0.53,0,0,,6820,6813,6767,28.01,25.85,24.76,0.98,0.98,-1,0.98,Success,"2024-04-06 23:17:24.0",,49.95,P,1,"2024-04-06 23:17:24.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24720.25,25558.94,MWh,0,0,0.52,0.52,0,0,0.52,0,0,,6825,6814,6775,28.02,25.38,24.98,0.98,0.97,0.98,0.98,Success,"2024-04-06 23:16:24.0",,49.98,P,1,"2024-04-06 23:16:24.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24720.24,25558.94,MWh,0,0,0.53,0.53,0,0,0.53,0,0,,6820,6809,6771,28.74,25.73,25.28,0.98,0.97,0.98,0.98,Success,"2024-04-06 23:15:24.0",,50.01,P,1,"2024-04-06 23:15:24.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24720.23,25558.92,MWh,0,0,0.54,0.54,0,0,0.54,0,0,,6822,6813,6773,28.62,25.77,25.39,0.98,0.98,-1,0.98,Success,"2024-04-06 23:14:24.0",,49.96,P,1,"2024-04-06 23:14:24.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24720.22,25558.91,MWh,0,0,0.48,0.48,0,0,0.48,0,0,,6817,6811,6770,25.86,23.32,22.73,0.98,0.98,-1,0.98,Success,"2024-04-06 23:13:24.0",,49.94,P,1,"2024-04-06 23:13:24.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24720.21,25558.91,MWh,0,0,0.47,0.47,0,0,0.47,0,0,,6812,6802,6762,25.81,22.64,22.52,0.98,0.96,0.98,0.97,Success,"2024-04-06 23:12:24.0",,49.94,P,1,"2024-04-06 23:12:24.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24720.2,25558.9,MWh,0,0,0.46,0.46,0,0,0.46,0,0,,6825,6817,6777,24.85,21.77,21.7,0.98,0.97,0.98,0.98,Success,"2024-04-06 23:11:24.0",,49.96,P,1,"2024-04-06 23:11:24.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24720.2,25558.89,MWh,0,0,0.51,0.51,0,0,0.51,0,0,,6822,6815,6771,27.14,24.5,24.17,0.98,0.97,0.98,0.98,Success,"2024-04-06 23:10:24.0",,49.97,P,1,"2024-04-06 23:10:24.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24720.19,25558.88,MWh,0,0,0.54,0.54,0,0,0.54,0,0,,6804,6793,6750,28.8,25.93,25.97,0.98,0.97,0.98,0.98,Success,"2024-04-06 23:09:24.0",,49.96,P,1,"2024-04-06 23:09:24.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24720.18,25558.87,MWh,0,0,0.5,0.5,0,0,0.5,0,0,,6822,6812,6769,27.13,23.94,24.05,0.98,0.98,-1,0.98,Success,"2024-04-06 23:08:25.0",,49.96,P,1,"2024-04-06 23:08:25.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24720.17,25558.87,MWh,0,0,0.52,0.52,0,0,0.52,0,0,,6825,6815,6776,27.47,24.54,24.56,0.98,0.97,0.98,0.98,Success,"2024-04-06 23:07:24.0",,49.96,P,1,"2024-04-06 23:07:24.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24720.16,25558.86,MWh,0,0,0.48,0.48,0,0,0.48,0,0,,6821,6812,6772,25.57,22.67,22.82,0.98,0.97,0.98,0.98,Success,"2024-04-06 23:06:24.0",,49.93,P,1,"2024-04-06 23:06:24.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24720.15,25558.85,MWh,0,0,0.51,0.51,0,0,0.51,0,0,,6820,6813,6771,27.6,24.64,24.31,0.98,0.97,0.98,0.98,Success,"2024-04-06 23:05:24.0",,49.92,P,1,"2024-04-06 23:05:24.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24720.15,25558.84,MWh,0,0,0.51,0.51,0,0,0.51,0,0,,6825,6816,6777,27.59,24.47,24.3,0.98,0.97,1,0.98,Success,"2024-04-06 23:04:24.0",,49.93,P,1,"2024-04-06 23:04:24.0"
35-30-37-37-32-37-32-38-33-38,22,UPP47423,24720.14,25558.83,MWh,0,0,0.51,0.51,0,0,0.51,0,0,,6833,6823,6783,27.5,24.55,24.05,0.98,0.96,0.98,0.98,Success,"2024-04-06 23:03:24.0",,49.95,P,1,"2024-04-06 23:03:24.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24720.13,25558.82,MWh,0,0,0.4,0.4,0,0,0.4,0,0,,6830,6819,6776,21.51,19.7,18.66,0.97,0.96,0.98,0.97,Success,"2024-04-06 23:02:25.0",,49.97,P,1,"2024-04-06 23:02:25.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24720.12,25558.82,MWh,0,0,0.37,0.37,0,0,0.37,0,0,,6832,6820,6776,20.62,18.86,17.47,0.96,0.95,0.97,0.96,Success,"2024-04-06 23:01:24.0",,49.98,P,1,"2024-04-06 23:01:24.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24720.12,25558.81,MWh,0,0,0.38,0.38,0,0,0.38,0,0,,6837,6825,6781,20.74,19.16,17.6,0.98,0.96,0.98,0.97,Success,"2024-04-06 23:00:25.0",,49.99,P,1,"2024-04-06 23:00:25.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24720.11,25558.8,MWh,0,0,0.32,0.32,0,0,0.32,0,0,,6833,6823,6780,18.11,16.09,15.05,0.97,0.95,0.98,0.96,Success,"2024-04-06 22:59:24.0",,50,P,1,"2024-04-06 22:59:24.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24720.1,25558.8,MWh,0,0,0.42,0.42,0,0,0.42,0,0,,6819,6806,6767,22.57,20.17,19.65,0.98,0.97,0.98,0.98,Success,"2024-04-06 22:58:24.0",,49.94,P,1,"2024-04-06 22:58:24.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24720.1,25558.79,MWh,0,0,0.45,0.45,0,0,0.45,0,0,,6813,6803,6757,24.18,21.72,21.12,0.98,0.96,0.98,0.97,Success,"2024-04-06 22:57:24.0",,49.9,P,1,"2024-04-06 22:57:24.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24720.09,25558.79,MWh,0,0,0.35,0.35,0,0,0.35,0,0,,6815,6804,6764,18.77,16.8,16.85,0.98,0.96,0.98,0.98,Success,"2024-04-06 22:56:24.0",,49.92,P,1,"2024-04-06 22:56:24.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24720.08,25558.78,MWh,0,0,0.38,0.38,0,0,0.38,0,0,,6818,6811,6769,20.24,18.1,18.46,0.98,0.97,0.98,0.98,Success,"2024-04-06 22:55:24.0",,49.91,P,1,"2024-04-06 22:55:24.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24720.08,25558.77,MWh,0,0,0.38,0.38,0,0,0.38,0,0,,6803,6796,6756,20.51,18.44,18.51,0.98,0.97,0.98,0.98,Success,"2024-04-06 22:54:25.0",,49.88,P,1,"2024-04-06 22:54:25.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24720.07,25558.77,MWh,0,0,0.38,0.38,0,0,0.38,0,0,,6812,6803,6761,20.49,18.61,18.38,0.98,0.97,0.98,0.98,Success,"2024-04-06 22:53:24.0",,49.89,P,1,"2024-04-06 22:53:24.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24720.06,25558.76,MWh,0,0,0.43,0.43,0,0,0.43,0,0,,6797,6788,6748,23.53,21.09,20.77,0.98,0.97,0.98,0.98,Success,"2024-04-06 22:52:24.0",,49.83,P,1,"2024-04-06 22:52:24.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24720.06,25558.75,MWh,0,0,0.45,0.45,0,0,0.45,0,0,,6798,6787,6747,24.33,21.79,21.33,0.97,0.96,0.98,0.97,Success,"2024-04-06 22:51:24.0",,49.84,P,1,"2024-04-06 22:51:24.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24720.05,25558.74,MWh,0,0,0.44,0.44,0,0,0.44,0,0,,6797,6788,6745,23.86,21.55,20.8,0.98,0.97,0.98,0.98,Success,"2024-04-06 22:50:26.0",,49.84,P,1,"2024-04-06 22:50:26.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24720.04,25558.74,MWh,0,0,0.46,0.46,0,0,0.46,0,0,,6799,6792,6750,24.95,22.58,22.01,0.98,0.97,0.98,0.98,Success,"2024-04-06 22:49:26.0",,49.85,P,1,"2024-04-06 22:49:26.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24720.03,25558.73,MWh,0,0,0.45,0.45,0,0,0.45,0,0,,6806,6799,6756,24.18,21.96,21.62,0.98,0.97,0.98,0.98,Success,"2024-04-06 22:48:27.0",,49.89,P,1,"2024-04-06 22:48:27.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24720.03,25558.72,MWh,0,0,0.45,0.45,0,0,0.45,0,0,,6798,6794,6751,23.85,21.89,21.17,0.98,0.97,0.98,0.98,Success,"2024-04-06 22:47:26.0",,49.91,P,1,"2024-04-06 22:47:26.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24720.02,25558.71,MWh,0,0,0.45,0.45,0,0,0.45,0,0,,6803,6795,6755,24.14,22.18,21.17,0.98,0.97,0.98,0.98,Success,"2024-04-06 22:46:26.0",,49.96,P,1,"2024-04-06 22:46:26.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24720.01,25558.7,MWh,0,0,0.47,0.47,0,0,0.47,0,0,,6815,6808,6766,24.75,22.54,22.26,0.98,0.97,0.98,0.98,Success,"2024-04-06 22:45:26.0",,50.04,P,1,"2024-04-06 22:45:26.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24720,25558.7,MWh,0,0,0.47,0.47,0,0,0.47,0,0,,6803,6791,6750,25.44,22.95,22.32,0.98,0.97,0.98,0.98,Success,"2024-04-06 22:44:26.0",,50,P,1,"2024-04-06 22:44:26.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24719.99,25558.69,MWh,0,0,0.46,0.46,0,0,0.46,0,0,,6809,6798,6758,24.86,22.43,21.93,0.98,0.97,0.98,0.98,Success,"2024-04-06 22:43:26.0",,49.99,P,1,"2024-04-06 22:43:26.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24719.99,25558.68,MWh,0,0,0.45,0.45,0,0,0.45,0,0,,6813,6805,6759,24.63,21.87,21.38,0.98,0.97,0.98,0.98,Success,"2024-04-06 22:42:26.0",,49.98,P,1,"2024-04-06 22:42:26.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24719.98,25558.67,MWh,0,0,0.48,0.48,0,0,0.48,0,0,,6819,6811,6765,25.5,22.91,22.55,0.98,0.97,1,0.98,Success,"2024-04-06 22:41:26.0",,49.97,P,1,"2024-04-06 22:41:26.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24719.97,25558.66,MWh,0,0,0.52,0.52,0,0,0.52,0,0,,6800,6790,6746,27.8,25.3,24.41,0.98,0.98,0.98,0.98,Success,"2024-04-06 22:40:26.0",,49.96,P,1,"2024-04-06 22:40:26.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24719.96,25558.66,MWh,0,0,0.52,0.52,0,0,0.52,0,0,,6793,6784,6744,27.67,25.59,24.89,0.98,0.98,-1,0.98,Success,"2024-04-06 22:39:26.0",,49.94,P,1,"2024-04-06 22:39:26.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24719.95,25558.65,MWh,0,0,0.53,0.53,0,0,0.53,0,0,,6796,6790,6748,28.27,25.69,25.25,0.98,0.98,-1,0.98,Success,"2024-04-06 22:38:26.0",,49.93,P,1,"2024-04-06 22:38:26.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24719.94,25558.64,MWh,0,0,0.43,0.43,0,0,0.43,0,0,,6805,6798,6754,23.47,20.83,20.31,0.98,0.97,1,0.98,Success,"2024-04-06 22:37:26.0",,49.9,P,1,"2024-04-06 22:37:26.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24719.94,25558.63,MWh,0,0,0.42,0.42,0,0,0.42,0,0,,6796,6786,6745,22.54,20.27,19.7,0.98,0.97,0.98,0.98,Success,"2024-04-06 22:36:26.0",,49.92,P,1,"2024-04-06 22:36:26.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24719.93,25558.63,MWh,0,0,0.37,0.37,0,0,0.37,0,0,,6790,6782,6741,20.86,18.72,17.66,0.98,0.96,0.98,0.97,Success,"2024-04-06 22:35:25.0",,49.9,P,1,"2024-04-06 22:35:25.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24719.92,25558.62,MWh,0,0,0.36,0.36,0,0,0.36,0,0,,6791,6781,6738,19.91,17.38,16.8,0.97,0.95,0.98,0.97,Success,"2024-04-06 22:34:26.0",,49.92,P,1,"2024-04-06 22:34:26.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24719.92,25558.61,MWh,0,0,0.34,0.34,0,0,0.34,0,0,,6786,6778,6738,19.28,17.47,16.17,0.96,0.94,0.97,0.96,Success,"2024-04-06 22:33:25.0",,49.92,P,1,"2024-04-06 22:33:25.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24719.91,25558.61,MWh,0,0,0.33,0.33,0,0,0.33,0,0,,6794,6787,6744,18.45,16.51,15.36,0.98,0.96,0.98,0.98,Success,"2024-04-06 22:32:25.0",,49.92,P,1,"2024-04-06 22:32:25.0"
35-30-37-37-32-37-32-38-33-38,22,UPP47423,24719.91,25558.6,MWh,0,0,0.46,0.46,0,0,0.46,0,0,,6795,6787,6747,25.04,22.08,21.73,0.98,0.97,-1,0.98,Success,"2024-04-06 22:31:24.0",,49.93,P,1,"2024-04-06 22:31:24.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24719.9,25558.59,MWh,0,0,0.36,0.36,0,0,0.36,0,0,,6793,6784,6741,20.04,17.21,17.39,0.97,0.96,0.98,0.97,Success,"2024-04-06 22:30:24.0",,49.94,P,1,"2024-04-06 22:30:24.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24719.89,25558.59,MWh,0,0,0.36,0.36,0,0,0.36,0,0,,6788,6778,6736,20.08,17.1,17.48,0.97,0.96,0.98,0.98,Success,"2024-04-06 22:29:24.0",,49.94,P,1,"2024-04-06 22:29:24.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24719.89,25558.58,MWh,0,0,0.36,0.36,0,0,0.36,0,0,,6789,6780,6738,20.01,16.89,17.29,0.98,0.97,0.98,0.98,Success,"2024-04-06 22:28:25.0",,49.95,P,1,"2024-04-06 22:28:25.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24719.88,25558.58,MWh,0,0,0.41,0.41,0,0,0.41,0,0,,6792,6785,6744,22.24,19.19,19.51,0.98,0.97,-1,0.98,Success,"2024-04-06 22:27:25.0",,49.97,P,1,"2024-04-06 22:27:25.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24719.87,25558.57,MWh,0,0,0.43,0.43,0,0,0.43,0,0,,6793,6786,6746,23.79,20.73,20.62,0.98,0.97,1,0.98,Success,"2024-04-06 22:26:25.0",,49.95,P,1,"2024-04-06 22:26:25.0"
35-30-37-37-32-37-32-38-33-38,22,UPP47423,24719.87,25558.56,MWh,0,0,0.44,0.44,0,0,0.44,0,0,,6792,6791,6746,24.53,21.36,20.9,0.97,0.96,0.98,0.97,Success,"2024-04-06 22:25:24.0",,49.94,P,1,"2024-04-06 22:25:24.0"
35-30-37-37-32-37-32-38-33-38,23,UPP47423,24719.86,25558.55,MWh,0,0,0.46,0.46,0,0,0.46,0,0,,6789,6779,6740,25.33,21.86,22.18,0.98,0.97,0.98,0.98,Success,"2024-04-06 22:24:25.0",,49.9,P,1,"2024-04-06 22:24:25.0"
